,sequence,rec rmse,rec rho (sp),rec rho (pe),rec t-rho (sp),rec t-rho (pe),gen rmse,gen rho (sp),gen rho (pe),gen t-rho (sp),gen t-rho (pe),comp t-rho (sp),comp t-rho (pe)
30,RhesusMacaque:Kidney,0.0987518772482872,0.9871389739311274,0.9887127293632775,0.5484587770491145,0.5333985,0.08909657038748264,0.9911360016046151,0.991226702835073,0.20604456210015443,0.2534466,0.5719265072011597,0.58475995
31,Mouse:Cerebellum,0.07813046996792157,0.9863998468776125,0.988776162151685,0.2915445463426933,0.27373496,0.0820154445245862,0.983699800721801,0.9863824065301365,0.3188616810059563,0.41772515,0.44852495838597767,0.49744043
32,Rabbit:Ovary,0.10296845156699419,0.9788370043018904,0.9798478204973116,0.24617881566921945,0.2949966,0.11047160997986794,0.9617347381307226,0.9649243881300409,0.2976395323185528,0.2997231,0.3749960606347105,0.38432106
33,Opossum:Kidney,0.15077821662028631,0.9551819570215175,0.9601594980398837,0.18869244587312092,0.25066411,0.1136906836181879,0.9766535988154955,0.9787041494705351,0.19492609750716963,0.21698,0.3932281116927046,0.40848437
34,Rabbit:Kidney,0.08970852382481098,0.985216190663496,0.9834020056910295,0.3448488859474961,0.40729868,0.0960867777466774,0.9873923085685028,0.988541522159867,0.5125082726671079,0.5556269,0.6231736496461845,0.681481
35,Mouse:Heart,0.08492555618286132,0.9864869673269082,0.9874310977321761,0.4151174217355554,0.42379192,0.09111122600734234,0.985751053389089,0.9868461135204307,0.29830134568718286,0.33016375,0.5517288359114965,0.5721174
36,Rat:Liver,0.08903861128621632,0.984567014894324,0.9876294429240589,0.5076255607029928,0.57074285,0.10369718074798584,0.9834585536151618,0.9844948457509246,0.20251489080079418,0.23302272,0.6606221045665122,0.72057086
37,Rat:Brain,0.07822244478897615,0.9871741931261545,0.989747803886329,0.6237490724585365,0.6560279,0.08092324808239937,0.9868090963125928,0.987716717134235,0.36739466137215976,0.42215252,0.7203338913328402,0.75683844
38,RhesusMacaque:Heart,0.08476512879133224,0.983088031669857,0.9853505513841543,0.5138875757671258,0.5462149,0.08656436949968338,0.9864201189102776,0.9865816403850424,0.2114273108316788,0.2473695,0.5302458406363106,0.5606773
39,Mouse:Kidney,0.06199738010764122,0.9915248120405197,0.9920823362147472,0.4831678799911759,0.4864964,0.0799171645194292,0.9827607788573482,0.9863281503216408,0.5509375689388925,0.586212,0.6856398620131248,0.75216067
40,Rabbit:Testis,0.06850209542446667,0.9900372550071153,0.9899209185102887,0.6250716964482682,0.67722374,0.11970623210072517,0.9577907056926593,0.9643378935323712,0.5354952570041914,0.6164834,0.6449324004916327,0.7527674
41,Rat:Kidney,0.13018788078001567,0.9769407196720454,0.9804812902479471,0.2859585263622326,0.23830263,0.16562996804714203,0.9514568065866,0.9612825593563701,0.11678799911758214,0.1345413,0.3757402976463202,0.36951536
42,Chicken:Brain,0.0625382460653782,0.985618158973724,0.9898793247696386,0.2765056254136333,0.33416572,0.06103405449539423,0.9889814255552014,0.9902430259372835,0.23472314140745643,0.2527309,0.47566732848003523,0.50844127
43,Human:Cerebellum,0.10378520878461692,0.9700786145348455,0.9744933281748486,0.6169979369847007,0.6528275,0.1196641307324171,0.9647432600234128,0.9680255595283431,0.0005735715861460405,0.0012831369,0.5827510536765473,0.6272657
44,Human:Kidney,0.09318012778054584,0.9699623895845576,0.9758102578314554,0.29701582335599547,0.3293995,0.08294232748448849,0.9839129896770767,0.9859432232221536,0.3223913523053165,0.37770784,0.5432959580664851,0.5911092
45,Mouse:Brain,0.08255528006702662,0.987036057693889,0.9895100003271127,0.6314224785435905,0.6291066,0.07504902221262455,0.9840801001866282,0.9871560418299478,0.4397088021178027,0.46616986,0.7207089402986161,0.7377761
46,RhesusMacaque:Cerebellum,0.09151766151189804,0.9798075057441837,0.9835663735923615,0.2559452900948599,0.2911567,0.10461359657347202,0.9801009868302097,0.9800770573117416,0.12287668210897858,0.11854382,0.4205670203022949,0.43729287
47,Opossum:Heart,0.10065420269966126,0.976737471531908,0.9800569799173235,0.36631436803508277,0.41348958,0.07494163699448109,0.9898492674228009,0.9905504260103953,0.08810941981028016,0.09701584,0.50612098578677,0.52533585
