,model,source drug,source cell,target drug,target cell,Spearman correlation
9105,cvae,BRD-K49865102,MCF10A,BRD-K56301217,MCF10A,0.8689989641178348
9106,cvae,BRD-K56301217,MCF10A,BRD-K56301217,MCF10A,0.8687399823518842
9107,Sagittarius,BRD-K56301217,YAPC,BRD-K56301217,MCF10A,0.8935926043320428
9108,Sagittarius,BRD-K49865102,MCF10A,BRD-K56301217,MCF10A,0.893066238340489
9109,Sagittarius,BRD-K56301217,MCF10A,BRD-K56301217,MCF10A,0.8942169712251484
9110,cvae,BRD-K56301217,MCF10A,BRD-K56301217,MCF7,0.7802677394379816
9111,cvae,BRD-A22032524,MCF7,BRD-K56301217,MCF7,0.7801356925396081
9112,cvae,BRD-K56301217,MCF7,BRD-K56301217,MCF7,0.7800261398595567
9113,Sagittarius,BRD-K56301217,MCF10A,BRD-K56301217,MCF7,0.9548034645765676
9114,Sagittarius,BRD-A22032524,MCF7,BRD-K56301217,MCF7,0.9544839915152092
9115,Sagittarius,BRD-K56301217,MCF7,BRD-K56301217,MCF7,0.9542638855568576
9116,cvae,BRD-K56301217,YAPC,BRD-K56301217,MDAMB231,0.8230731978220134
9117,cvae,BRD-K73319509,MDAMB231,BRD-K56301217,MDAMB231,0.8231187571127865
9118,cvae,BRD-K56301217,MDAMB231,BRD-K56301217,MDAMB231,0.8230535899447933
9119,Sagittarius,BRD-K56301217,YAPC,BRD-K56301217,MDAMB231,0.873329752175097
9120,Sagittarius,BRD-K73319509,MDAMB231,BRD-K56301217,MDAMB231,0.8732039333594126
9121,Sagittarius,BRD-K56301217,MDAMB231,BRD-K56301217,MDAMB231,0.8735409682028543
9122,cvae,BRD-K56301217,HEK293,BRD-K56301217,PC3,0.8104515424731925
9123,cvae,BRD-K89162000,PC3,BRD-K56301217,PC3,0.8103203165785102
9124,Sagittarius,BRD-K56301217,HEK293,BRD-K56301217,PC3,0.9010983611874764
9125,Sagittarius,BRD-K89162000,PC3,BRD-K56301217,PC3,0.899493677402468
9126,cvae,BRD-K56301217,A549,BRD-K56301217,YAPC,0.8265063530388097
9127,cvae,BRD-K09951645,YAPC,BRD-K56301217,YAPC,0.8269784301612794
9128,cvae,BRD-K56301217,YAPC,BRD-K56301217,YAPC,0.8269561091234234
9129,Sagittarius,BRD-K56301217,A549,BRD-K56301217,YAPC,0.8632198998928391
9130,Sagittarius,BRD-K09951645,YAPC,BRD-K56301217,YAPC,0.8621905857572063
9131,Sagittarius,BRD-K56301217,YAPC,BRD-K56301217,YAPC,0.8618599201064632
9132,cvae,BRD-K56343971,MDAMB231,BRD-K56343971,A375,0.8217425432612342
9133,cvae,BRD-K49865102,A375,BRD-K56343971,A375,0.8224584007531839
9134,cvae,BRD-K56343971,A375,BRD-K56343971,A375,0.8223813675162155
9135,Sagittarius,BRD-K56343971,MDAMB231,BRD-K56343971,A375,0.885453706106553
9136,Sagittarius,BRD-K49865102,A375,BRD-K56343971,A375,0.8851675863201518
9137,Sagittarius,BRD-K56343971,A375,BRD-K56343971,A375,0.8855191683227477
9138,cvae,BRD-K56343971,BT20,BRD-K56343971,A549,0.7849245365156754
9139,cvae,BRD-K05649647,A549,BRD-K56343971,A549,0.7853057259638871
9140,cvae,BRD-K56343971,A549,BRD-K56343971,A549,0.7848151698442727
9141,Sagittarius,BRD-K56343971,BT20,BRD-K56343971,A549,0.9077806128560366
9142,Sagittarius,BRD-K05649647,A549,BRD-K56343971,A549,0.910421313502126
9143,Sagittarius,BRD-K56343971,A549,BRD-K56343971,A549,0.9089945245403744
9144,cvae,BRD-K56343971,MCF10A,BRD-K56343971,BT20,0.8755357057103033
9145,cvae,BRD-K76908866,BT20,BRD-K56343971,BT20,0.8758212289862102
9146,cvae,BRD-K56343971,BT20,BRD-K56343971,BT20,0.8754319064701821
9147,Sagittarius,BRD-K56343971,MCF10A,BRD-K56343971,BT20,0.8447145793174842
9148,Sagittarius,BRD-K76908866,BT20,BRD-K56343971,BT20,0.8434498616156587
9149,Sagittarius,BRD-K56343971,BT20,BRD-K56343971,BT20,0.8451935580022336
9150,cvae,BRD-K56343971,BT20,BRD-K56343971,HA1E,0.868984121910479
9151,cvae,BRD-K09951645,HA1E,BRD-K56343971,HA1E,0.8677439573502951
9152,cvae,BRD-K56343971,HA1E,BRD-K56343971,HA1E,0.8681956697327671
9153,Sagittarius,BRD-K56343971,BT20,BRD-K56343971,HA1E,0.876947043126022
9154,Sagittarius,BRD-K09951645,HA1E,BRD-K56343971,HA1E,0.8797078027337744
9155,Sagittarius,BRD-K56343971,HA1E,BRD-K56343971,HA1E,0.8779746446992677
9156,cvae,BRD-K56343971,HA1E,BRD-K56343971,HS578T,0.8836916525905691
9157,cvae,BRD-K48488978,HS578T,BRD-K56343971,HS578T,0.8837420160357545
9158,cvae,BRD-K56343971,HS578T,BRD-K56343971,HS578T,0.8841714651071925
9159,Sagittarius,BRD-K56343971,HA1E,BRD-K56343971,HS578T,0.8242516395812526
9160,Sagittarius,BRD-K48488978,HS578T,BRD-K56343971,HS578T,0.8270809016844938
9161,Sagittarius,BRD-K56343971,HS578T,BRD-K56343971,HS578T,0.8245613054969553
9162,cvae,BRD-K56343971,BT20,BRD-K56343971,HT29,0.8305816678380828
9163,cvae,BRD-K16730910,HT29,BRD-K56343971,HT29,0.8290178867135364
9164,cvae,BRD-K56343971,HT29,BRD-K56343971,HT29,0.829328424945661
9165,Sagittarius,BRD-K56343971,BT20,BRD-K56343971,HT29,0.9045618742985752
9166,Sagittarius,BRD-K16730910,HT29,BRD-K56343971,HT29,0.9041872400517108
9167,Sagittarius,BRD-K56343971,HT29,BRD-K56343971,HT29,0.9043488879816086
9168,cvae,BRD-K56343971,A375,BRD-K56343971,MCF10A,0.8731836135180542
9169,cvae,BRD-K12502280,MCF10A,BRD-K56343971,MCF10A,0.8735199556396313
9170,cvae,BRD-K56343971,MCF10A,BRD-K56343971,MCF10A,0.8728597147336727
9171,Sagittarius,BRD-K56343971,A375,BRD-K56343971,MCF10A,0.8894277359895096
9172,Sagittarius,BRD-K12502280,MCF10A,BRD-K56343971,MCF10A,0.888705195014386
9173,Sagittarius,BRD-K56343971,MCF10A,BRD-K56343971,MCF10A,0.888302569672923
9174,cvae,BRD-K56343971,BT20,BRD-K56343971,MCF7,0.7835520364230079
9175,cvae,BRD-K41895714,MCF7,BRD-K56343971,MCF7,0.7834582559935563
9176,cvae,BRD-K56343971,MCF7,BRD-K56343971,MCF7,0.7832268676485414
9177,Sagittarius,BRD-K56343971,BT20,BRD-K56343971,MCF7,0.944381079279779
9178,Sagittarius,BRD-K41895714,MCF7,BRD-K56343971,MCF7,0.9438415772291652
9179,Sagittarius,BRD-K56343971,MCF7,BRD-K56343971,MCF7,0.9435617624945488
9180,cvae,BRD-K56343971,HT29,BRD-K56343971,MDAMB231,0.8211724524090298
9181,cvae,BRD-K13390322,MDAMB231,BRD-K56343971,MDAMB231,0.8212412563668117
9182,cvae,BRD-K56343971,MDAMB231,BRD-K56343971,MDAMB231,0.8214014867825237
9183,Sagittarius,BRD-K56343971,HT29,BRD-K56343971,MDAMB231,0.8651177910351773
9184,Sagittarius,BRD-K13390322,MDAMB231,BRD-K56343971,MDAMB231,0.8656787482213164
9185,Sagittarius,BRD-K56343971,MDAMB231,BRD-K56343971,MDAMB231,0.865365484000373
9186,cvae,BRD-K56343971,MCF7,BRD-K56343971,PC3,0.8214150589997947
9187,cvae,BRD-K96042922,PC3,BRD-K56343971,PC3,0.8205289009687325
9188,cvae,BRD-K56343971,PC3,BRD-K56343971,PC3,0.8201507966984545
9189,Sagittarius,BRD-K56343971,MCF7,BRD-K56343971,PC3,0.9077326482810116
9190,Sagittarius,BRD-K96042922,PC3,BRD-K56343971,PC3,0.9079715090424352
9191,Sagittarius,BRD-K56343971,PC3,BRD-K56343971,PC3,0.9084112142459226
9192,cvae,BRD-K56343971,HS578T,BRD-K56343971,SKBR3,0.8612071708591873
9193,cvae,BRD-K00337317,SKBR3,BRD-K56343971,SKBR3,0.8651515612260714
9194,Sagittarius,BRD-K56343971,HS578T,BRD-K56343971,SKBR3,0.8460030804699905
9195,Sagittarius,BRD-K00337317,SKBR3,BRD-K56343971,SKBR3,0.8467229852535743
9196,cvae,BRD-K56343971,PC3,BRD-K56343971,YAPC,0.8568776463779187
9197,cvae,BRD-K86797399,YAPC,BRD-K56343971,YAPC,0.8573807612883726
9198,Sagittarius,BRD-K56343971,PC3,BRD-K56343971,YAPC,0.8376900332505854
9199,Sagittarius,BRD-K86797399,YAPC,BRD-K56343971,YAPC,0.8393400839036269
9200,cvae,BRD-K56751279,MCF10A,BRD-K56751279,A375,0.8412132487238573
9201,cvae,BRD-A12230535,A375,BRD-K56751279,A375,0.8402758998298273
9202,cvae,BRD-K56751279,A375,BRD-K56751279,A375,0.8403310032885112
9203,Sagittarius,BRD-K56751279,MCF10A,BRD-K56751279,A375,0.9039059051774476
9204,Sagittarius,BRD-A12230535,A375,BRD-K56751279,A375,0.9013237523570904
9205,Sagittarius,BRD-K56751279,A375,BRD-K56751279,A375,0.903508263584954
9206,cvae,BRD-K56751279,HA1E,BRD-K56751279,A549,0.8252662462054476
9207,cvae,BRD-K33379087,A549,BRD-K56751279,A549,0.8245593363709145
9208,cvae,BRD-K56751279,A549,BRD-K56751279,A549,0.8250936558357274
9209,Sagittarius,BRD-K56751279,HA1E,BRD-K56751279,A549,0.9262040383131892
9210,Sagittarius,BRD-K33379087,A549,BRD-K56751279,A549,0.9256600399845476
9211,Sagittarius,BRD-K56751279,A549,BRD-K56751279,A549,0.9261729684547484
9212,cvae,BRD-K56751279,SKBR3,BRD-K56751279,HA1E,0.8641721038224078
9213,cvae,BRD-K66538826,HA1E,BRD-K56751279,HA1E,0.8640850004620391
9214,cvae,BRD-K56751279,HA1E,BRD-K56751279,HA1E,0.8640032079692982
9215,Sagittarius,BRD-K56751279,SKBR3,BRD-K56751279,HA1E,0.886263549278877
9216,Sagittarius,BRD-K66538826,HA1E,BRD-K56751279,HA1E,0.8825402590545018
9217,Sagittarius,BRD-K56751279,HA1E,BRD-K56751279,HA1E,0.8859811240090862
9218,cvae,BRD-K56751279,PC3,BRD-K56751279,HS578T,0.903926789458844
9219,cvae,BRD-K04853698,HS578T,BRD-K56751279,HS578T,0.9031996303379568
9220,cvae,BRD-K56751279,HS578T,BRD-K56751279,HS578T,0.9031784189379024
9221,Sagittarius,BRD-K56751279,PC3,BRD-K56751279,HS578T,0.8258481325716225
9222,Sagittarius,BRD-K04853698,HS578T,BRD-K56751279,HS578T,0.8252981049971231
9223,Sagittarius,BRD-K56751279,HS578T,BRD-K56751279,HS578T,0.8274508279883162
9224,cvae,BRD-K56751279,HS578T,BRD-K56751279,HT29,0.8377840702436905
9225,cvae,BRD-K19687926,HT29,BRD-K56751279,HT29,0.8378691146807398
9226,cvae,BRD-K56751279,HT29,BRD-K56751279,HT29,0.8375628674757202
9227,Sagittarius,BRD-K56751279,HS578T,BRD-K56751279,HT29,0.9095161120338816
9228,Sagittarius,BRD-K19687926,HT29,BRD-K56751279,HT29,0.9096197573358108
9229,Sagittarius,BRD-K56751279,HT29,BRD-K56751279,HT29,0.909652469201634
9230,cvae,BRD-K56751279,PC3,BRD-K56751279,MCF10A,0.8730880114866627
9231,cvae,BRD-A60245366,MCF10A,BRD-K56751279,MCF10A,0.8731999309664178
9232,cvae,BRD-K56751279,MCF10A,BRD-K56751279,MCF10A,0.8732736801886212
9233,Sagittarius,BRD-K56751279,PC3,BRD-K56751279,MCF10A,0.8919592303164798
9234,Sagittarius,BRD-A60245366,MCF10A,BRD-K56751279,MCF10A,0.8897679842927113
9235,Sagittarius,BRD-K56751279,MCF10A,BRD-K56751279,MCF10A,0.8909710048499575
9236,cvae,BRD-K56751279,PC3,BRD-K56751279,MCF7,0.8500827504372824
9237,cvae,BRD-K68870568,MCF7,BRD-K56751279,MCF7,0.8492204335837231
9238,Sagittarius,BRD-K56751279,PC3,BRD-K56751279,MCF7,0.9486659616853358
9239,Sagittarius,BRD-K68870568,MCF7,BRD-K56751279,MCF7,0.9495306838231466
9240,cvae,BRD-K56751279,HT29,BRD-K56751279,MDAMB231,0.8115368452121141
9241,cvae,BRD-K67868012,MDAMB231,BRD-K56751279,MDAMB231,0.8113054312107338
9242,cvae,BRD-K56751279,MDAMB231,BRD-K56751279,MDAMB231,0.811315174215476
9243,Sagittarius,BRD-K56751279,HT29,BRD-K56751279,MDAMB231,0.8566563858831264
9244,Sagittarius,BRD-K67868012,MDAMB231,BRD-K56751279,MDAMB231,0.856947258511209
9245,Sagittarius,BRD-K56751279,MDAMB231,BRD-K56751279,MDAMB231,0.8567438484326102
9246,cvae,BRD-K56751279,MCF10A,BRD-K56751279,PC3,0.8353261263020919
9247,cvae,BRD-K56751279,PC3,BRD-K56751279,PC3,0.8340716968027725
9248,cvae,BRD-K56751279,PC3,BRD-K56751279,PC3,0.8352924715648419
9249,Sagittarius,BRD-K56751279,MCF10A,BRD-K56751279,PC3,0.8975038659171666
9250,Sagittarius,BRD-K56751279,PC3,BRD-K56751279,PC3,0.8978515417381375
9251,Sagittarius,BRD-K56751279,PC3,BRD-K56751279,PC3,0.8978609127255823
9252,cvae,BRD-K56751279,HA1E,BRD-K56751279,SKBR3,0.8355910731729868
9253,cvae,BRD-K13390322,SKBR3,BRD-K56751279,SKBR3,0.8321273034982346
9254,cvae,BRD-K56751279,SKBR3,BRD-K56751279,SKBR3,0.8343233665045977
9255,Sagittarius,BRD-K56751279,HA1E,BRD-K56751279,SKBR3,0.8623353325564287
9256,Sagittarius,BRD-K13390322,SKBR3,BRD-K56751279,SKBR3,0.8635865485959878
9257,Sagittarius,BRD-K56751279,SKBR3,BRD-K56751279,SKBR3,0.8654340185663186
9258,cvae,BRD-K33379087,PC3,BRD-K56851771,PC3,0.8836527318843308
9259,Sagittarius,BRD-K33379087,PC3,BRD-K56851771,PC3,0.9132787719508888
9260,cvae,BRD-K56957086,MCF7,BRD-K56957086,A549,0.8021105554719195
9261,cvae,BRD-K09951645,A549,BRD-K56957086,A549,0.801923385872588
9262,cvae,BRD-K56957086,A549,BRD-K56957086,A549,0.8023101427520811
9263,Sagittarius,BRD-K56957086,MCF7,BRD-K56957086,A549,0.9182015036695436
9264,Sagittarius,BRD-K09951645,A549,BRD-K56957086,A549,0.9178766235291872
9265,Sagittarius,BRD-K56957086,A549,BRD-K56957086,A549,0.9176832066048928
9266,cvae,BRD-K56957086,MCF7,BRD-K56957086,MCF7,0.8111321866036969
9267,cvae,BRD-K43966364,MCF7,BRD-K56957086,MCF7,0.8114885150338829
9268,cvae,BRD-K56957086,MCF7,BRD-K56957086,MCF7,0.8116283101545927
9269,Sagittarius,BRD-K56957086,MCF7,BRD-K56957086,MCF7,0.95024445032132
9270,Sagittarius,BRD-K43966364,MCF7,BRD-K56957086,MCF7,0.9501462249265716
9271,Sagittarius,BRD-K56957086,MCF7,BRD-K56957086,MCF7,0.9504421775149936
9272,cvae,BRD-K57080016,MCF7,BRD-K57080016,A375,0.8253301113128992
9273,cvae,BRD-K49328571,A375,BRD-K57080016,A375,0.8255170179344857
9274,cvae,BRD-K57080016,A375,BRD-K57080016,A375,0.8249845200716128
9275,Sagittarius,BRD-K57080016,MCF7,BRD-K57080016,A375,0.8942268040271695
9276,Sagittarius,BRD-K49328571,A375,BRD-K57080016,A375,0.8914224542546847
9277,Sagittarius,BRD-K57080016,A375,BRD-K57080016,A375,0.8938377701452513
9278,cvae,BRD-K57080016,MCF10A,BRD-K57080016,A549,0.8217687640666236
9279,cvae,BRD-K88560311,A549,BRD-K57080016,A549,0.8217752743693316
9280,cvae,BRD-K57080016,A549,BRD-K57080016,A549,0.8218720373512551
9281,Sagittarius,BRD-K57080016,MCF10A,BRD-K57080016,A549,0.9390919939061771
9282,Sagittarius,BRD-K88560311,A549,BRD-K57080016,A549,0.9397539473745228
9283,Sagittarius,BRD-K57080016,A549,BRD-K57080016,A549,0.9395154265599404
9284,cvae,BRD-K57080016,PC3,BRD-K57080016,BT20,0.8626821424750692
9285,cvae,BRD-K19540840,BT20,BRD-K57080016,BT20,0.8632258265132354
9286,cvae,BRD-K57080016,BT20,BRD-K57080016,BT20,0.8628709925663312
9287,Sagittarius,BRD-K57080016,PC3,BRD-K57080016,BT20,0.8165361355249781
9288,Sagittarius,BRD-K19540840,BT20,BRD-K57080016,BT20,0.8169037976545579
9289,Sagittarius,BRD-K57080016,BT20,BRD-K57080016,BT20,0.8166973729530302
9290,cvae,BRD-K57080016,MCF7,BRD-K57080016,HA1E,0.8711254085768165
9291,cvae,BRD-K11153516,HA1E,BRD-K57080016,HA1E,0.870742076822098
9292,cvae,BRD-K57080016,HA1E,BRD-K57080016,HA1E,0.8711969128670516
9293,Sagittarius,BRD-K57080016,MCF7,BRD-K57080016,HA1E,0.879269521458564
9294,Sagittarius,BRD-K11153516,HA1E,BRD-K57080016,HA1E,0.88032550538598
9295,Sagittarius,BRD-K57080016,HA1E,BRD-K57080016,HA1E,0.8798432683428308
9296,cvae,BRD-K57080016,HT29,BRD-K57080016,HCC515,0.8684316954658193
9297,cvae,BRD-K84937637,HCC515,BRD-K57080016,HCC515,0.8675607901439586
9298,Sagittarius,BRD-K57080016,HT29,BRD-K57080016,HCC515,0.835865538555427
9299,Sagittarius,BRD-K84937637,HCC515,BRD-K57080016,HCC515,0.8327822912633874
9300,cvae,BRD-K57080016,MCF7,BRD-K57080016,HS578T,0.8965370827579867
9301,cvae,BRD-K57080016,HS578T,BRD-K57080016,HS578T,0.8962386286739427
9302,cvae,BRD-K57080016,HS578T,BRD-K57080016,HS578T,0.8966442429819692
9303,Sagittarius,BRD-K57080016,MCF7,BRD-K57080016,HS578T,0.8260288111105198
9304,Sagittarius,BRD-K57080016,HS578T,BRD-K57080016,HS578T,0.8251430250967553
9305,Sagittarius,BRD-K57080016,HS578T,BRD-K57080016,HS578T,0.8223988523292027
9306,cvae,BRD-K57080016,MCF7,BRD-K57080016,HT29,0.8253029091515351
9307,cvae,BRD-K60866521,HT29,BRD-K57080016,HT29,0.8251125838192654
9308,cvae,BRD-K57080016,HT29,BRD-K57080016,HT29,0.825731235756989
9309,Sagittarius,BRD-K57080016,MCF7,BRD-K57080016,HT29,0.9051735861894712
9310,Sagittarius,BRD-K60866521,HT29,BRD-K57080016,HT29,0.9057516689994826
9311,Sagittarius,BRD-K57080016,HT29,BRD-K57080016,HT29,0.9061964862337664
9312,cvae,BRD-K57080016,HT29,BRD-K57080016,MCF10A,0.8695932553366572
9313,cvae,BRD-K02113016,MCF10A,BRD-K57080016,MCF10A,0.8695100260874565
9314,cvae,BRD-K57080016,MCF10A,BRD-K57080016,MCF10A,0.8701194353195623
9315,Sagittarius,BRD-K57080016,HT29,BRD-K57080016,MCF10A,0.8907566715738102
9316,Sagittarius,BRD-K02113016,MCF10A,BRD-K57080016,MCF10A,0.8921684002491004
9317,Sagittarius,BRD-K57080016,MCF10A,BRD-K57080016,MCF10A,0.8910195980059334
9318,cvae,BRD-K57080016,HS578T,BRD-K57080016,MCF7,0.7848551745319472
9319,cvae,BRD-K01567962,MCF7,BRD-K57080016,MCF7,0.7844394131314243
9320,cvae,BRD-K57080016,MCF7,BRD-K57080016,MCF7,0.7843899091744784
9321,Sagittarius,BRD-K57080016,HS578T,BRD-K57080016,MCF7,0.950829755398178
9322,Sagittarius,BRD-K01567962,MCF7,BRD-K57080016,MCF7,0.9505417562830146
9323,Sagittarius,BRD-K57080016,MCF7,BRD-K57080016,MCF7,0.950267874582886
9324,cvae,BRD-K57080016,HA1E,BRD-K57080016,MDAMB231,0.8323240108513855
9325,cvae,BRD-K04853698,MDAMB231,BRD-K57080016,MDAMB231,0.8321645693689079
9326,Sagittarius,BRD-K57080016,HA1E,BRD-K57080016,MDAMB231,0.876258381381345
9327,Sagittarius,BRD-K04853698,MDAMB231,BRD-K57080016,MDAMB231,0.876461752975396
9328,cvae,BRD-K57080016,HS578T,BRD-K57080016,PC3,0.8249979383506919
9329,cvae,BRD-K28392481,PC3,BRD-K57080016,PC3,0.8249560543342553
9330,cvae,BRD-K57080016,PC3,BRD-K57080016,PC3,0.8251721450714293
9331,Sagittarius,BRD-K57080016,HS578T,BRD-K57080016,PC3,0.9036661400291452
9332,Sagittarius,BRD-K28392481,PC3,BRD-K57080016,PC3,0.9047314436312754
9333,Sagittarius,BRD-K57080016,PC3,BRD-K57080016,PC3,0.9051416632568824
9334,cvae,BRD-K57080016,PC3,BRD-K57080016,SKBR3,0.8926522408150839
9335,cvae,BRD-K43389698,SKBR3,BRD-K57080016,SKBR3,0.8927687848546937
9336,cvae,BRD-K57080016,SKBR3,BRD-K57080016,SKBR3,0.8935518427815904
9337,Sagittarius,BRD-K57080016,PC3,BRD-K57080016,SKBR3,0.8609221350542222
9338,Sagittarius,BRD-K43389698,SKBR3,BRD-K57080016,SKBR3,0.8614386105169329
9339,Sagittarius,BRD-K57080016,SKBR3,BRD-K57080016,SKBR3,0.8611773645767401
9340,cvae,BRD-K57080016,A549,BRD-K57080016,THP1,0.7556246529936499
9341,cvae,BRD-K50495309,THP1,BRD-K57080016,THP1,0.7539274908397315
9342,Sagittarius,BRD-K57080016,A549,BRD-K57080016,THP1,0.9034324746817054
9343,Sagittarius,BRD-K50495309,THP1,BRD-K57080016,THP1,0.9073921754846128
9344,cvae,BRD-K57080016,A549,BRD-K57080016,YAPC,0.8807654543249381
9345,cvae,BRD-K17743125,YAPC,BRD-K57080016,YAPC,0.8807191125150218
9346,cvae,BRD-K57080016,YAPC,BRD-K57080016,YAPC,0.8802253108651905
9347,Sagittarius,BRD-K57080016,A549,BRD-K57080016,YAPC,0.8613420720282061
9348,Sagittarius,BRD-K17743125,YAPC,BRD-K57080016,YAPC,0.8618776486549211
9349,Sagittarius,BRD-K57080016,YAPC,BRD-K57080016,YAPC,0.8619096806270627
9350,cvae,BRD-K57169635,HA1E,BRD-K57169635,A375,0.843880792342196
9351,cvae,BRD-K51313569,A375,BRD-K57169635,A375,0.8444416276605997
9352,cvae,BRD-K57169635,A375,BRD-K57169635,A375,0.8446073934371364
9353,Sagittarius,BRD-K57169635,HA1E,BRD-K57169635,A375,0.9019491583329928
9354,Sagittarius,BRD-K51313569,A375,BRD-K57169635,A375,0.9022394729351292
9355,Sagittarius,BRD-K57169635,A375,BRD-K57169635,A375,0.9023739122895716
9356,cvae,BRD-K57169635,PC3,BRD-K57169635,A549,0.791660782005118
9357,cvae,BRD-A68281735,A549,BRD-K57169635,A549,0.792135386279575
9358,cvae,BRD-K57169635,A549,BRD-K57169635,A549,0.7919593194723493
9359,Sagittarius,BRD-K57169635,PC3,BRD-K57169635,A549,0.9019413267274692
9360,Sagittarius,BRD-A68281735,A549,BRD-K57169635,A549,0.9019946342405788
9361,Sagittarius,BRD-K57169635,A549,BRD-K57169635,A549,0.902202437971744
9362,cvae,BRD-K57169635,PC3,BRD-K57169635,HA1E,0.8663910715489388
9363,cvae,BRD-K72414522,HA1E,BRD-K57169635,HA1E,0.8657148146569096
9364,cvae,BRD-K57169635,HA1E,BRD-K57169635,HA1E,0.8663530167450311
9365,Sagittarius,BRD-K57169635,PC3,BRD-K57169635,HA1E,0.8786720809208948
9366,Sagittarius,BRD-K72414522,HA1E,BRD-K57169635,HA1E,0.8763555933496625
9367,Sagittarius,BRD-K57169635,HA1E,BRD-K57169635,HA1E,0.8766318739199512
9368,cvae,BRD-K57169635,A549,BRD-K57169635,HEK293,0.8143040253252957
9369,cvae,BRD-K52751261,HEK293,BRD-K57169635,HEK293,0.8146229211184337
9370,cvae,BRD-K57169635,HEK293,BRD-K57169635,HEK293,0.8143441711229796
9371,Sagittarius,BRD-K57169635,A549,BRD-K57169635,HEK293,0.7845131815959017
9372,Sagittarius,BRD-K52751261,HEK293,BRD-K57169635,HEK293,0.7833416862975813
9373,Sagittarius,BRD-K57169635,HEK293,BRD-K57169635,HEK293,0.7832092096550882
9374,cvae,BRD-K57169635,MCF10A,BRD-K57169635,HELA,0.83379506345746
9375,cvae,BRD-A25619068,HELA,BRD-K57169635,HELA,0.834641922350895
9376,cvae,BRD-K57169635,HELA,BRD-K57169635,HELA,0.8346239115824181
9377,Sagittarius,BRD-K57169635,MCF10A,BRD-K57169635,HELA,0.9432060690594056
9378,Sagittarius,BRD-A25619068,HELA,BRD-K57169635,HELA,0.9434539801037068
9379,Sagittarius,BRD-K57169635,HELA,BRD-K57169635,HELA,0.9438427061092406
9380,cvae,BRD-K57169635,HT29,BRD-K57169635,HT29,0.835268328925046
9381,cvae,BRD-K59369769,HT29,BRD-K57169635,HT29,0.8338154795101886
9382,cvae,BRD-K57169635,HT29,BRD-K57169635,HT29,0.8337184599646114
9383,Sagittarius,BRD-K57169635,HT29,BRD-K57169635,HT29,0.9013729676799264
9384,Sagittarius,BRD-K59369769,HT29,BRD-K57169635,HT29,0.9013306090207308
9385,Sagittarius,BRD-K57169635,HT29,BRD-K57169635,HT29,0.9017498404446675
9386,cvae,BRD-K57169635,MCF10A,BRD-K57169635,MCF10A,0.8814884763569122
9387,cvae,BRD-A58767537,MCF10A,BRD-K57169635,MCF10A,0.8817870523086917
9388,cvae,BRD-K57169635,MCF10A,BRD-K57169635,MCF10A,0.8819830541117953
9389,Sagittarius,BRD-K57169635,MCF10A,BRD-K57169635,MCF10A,0.8824702300052747
9390,Sagittarius,BRD-A58767537,MCF10A,BRD-K57169635,MCF10A,0.8840728869374201
9391,Sagittarius,BRD-K57169635,MCF10A,BRD-K57169635,MCF10A,0.8841646597562829
9392,cvae,BRD-K57169635,A375,BRD-K57169635,MCF7,0.8173411745428898
9393,cvae,BRD-K82746043,MCF7,BRD-K57169635,MCF7,0.8172554309698847
9394,cvae,BRD-K57169635,MCF7,BRD-K57169635,MCF7,0.8173641305757882
9395,Sagittarius,BRD-K57169635,A375,BRD-K57169635,MCF7,0.9587405172229608
9396,Sagittarius,BRD-K82746043,MCF7,BRD-K57169635,MCF7,0.957333118059324
9397,Sagittarius,BRD-K57169635,MCF7,BRD-K57169635,MCF7,0.9594147216057622
9398,cvae,BRD-K57169635,PC3,BRD-K57169635,MDAMB231,0.833634647033099
9399,cvae,BRD-K49328571,MDAMB231,BRD-K57169635,MDAMB231,0.8333397976683868
9400,cvae,BRD-K57169635,MDAMB231,BRD-K57169635,MDAMB231,0.8336140129012648
9401,Sagittarius,BRD-K57169635,PC3,BRD-K57169635,MDAMB231,0.8791948806776647
9402,Sagittarius,BRD-K49328571,MDAMB231,BRD-K57169635,MDAMB231,0.8790516796744547
9403,Sagittarius,BRD-K57169635,MDAMB231,BRD-K57169635,MDAMB231,0.8784964887564284
9404,cvae,BRD-K57169635,PC3,BRD-K57169635,PC3,0.8433728091364165
9405,cvae,BRD-K15108141,PC3,BRD-K57169635,PC3,0.8439842195650196
9406,cvae,BRD-K57169635,PC3,BRD-K57169635,PC3,0.8436378329764074
9407,Sagittarius,BRD-K57169635,PC3,BRD-K57169635,PC3,0.9139702943803022
9408,Sagittarius,BRD-K15108141,PC3,BRD-K57169635,PC3,0.9146909496125726
9409,Sagittarius,BRD-K57169635,PC3,BRD-K57169635,PC3,0.9138653470178316
9410,cvae,BRD-K57169635,MCF10A,BRD-K57169635,YAPC,0.843128579780543
9411,cvae,BRD-K56301217,YAPC,BRD-K57169635,YAPC,0.8434043279812509
9412,cvae,BRD-K57169635,YAPC,BRD-K57169635,YAPC,0.8432664442597599
9413,Sagittarius,BRD-K57169635,MCF10A,BRD-K57169635,YAPC,0.8612928118067311
9414,Sagittarius,BRD-K56301217,YAPC,BRD-K57169635,YAPC,0.8617012675572202
9415,Sagittarius,BRD-K57169635,YAPC,BRD-K57169635,YAPC,0.8600790604746766
9416,cvae,BRD-K57252450,A549,BRD-K57252450,A549,0.836848953453446
