,model,source drug,source cell,target drug,target cell,Spearman correlation
327,cvae,BRD-K36280065,TMD8,BRD-A13689093,TMD8,0.6757540016120793
328,cvae,BRD-A13689093,TMD8,BRD-A13689093,TMD8,0.6731001071801078
329,Sagittarius,BRD-A13689093,THP1,BRD-A13689093,TMD8,0.8270012899828078
330,Sagittarius,BRD-K36280065,TMD8,BRD-A13689093,TMD8,0.8278036543246315
331,Sagittarius,BRD-A13689093,TMD8,BRD-A13689093,TMD8,0.8261916328191325
332,cvae,BRD-A15079084,A549,BRD-A15079084,A549,0.8318563466237561
333,cvae,BRD-K17555800,A549,BRD-A15079084,A549,0.8333779999963953
334,cvae,BRD-A15079084,A549,BRD-A15079084,A549,0.8333541716470751
335,Sagittarius,BRD-A15079084,A549,BRD-A15079084,A549,0.9455267514463728
336,Sagittarius,BRD-K17555800,A549,BRD-A15079084,A549,0.9456789385915474
337,Sagittarius,BRD-A15079084,A549,BRD-A15079084,A549,0.9449353658109266
338,cvae,BRD-A15079084,A549,BRD-A15079084,MCF7,0.7774655127297296
339,cvae,BRD-A03249105,MCF7,BRD-A15079084,MCF7,0.7775488446043918
340,cvae,BRD-A15079084,MCF7,BRD-A15079084,MCF7,0.7772208664579193
341,Sagittarius,BRD-A15079084,A549,BRD-A15079084,MCF7,0.947392546475656
342,Sagittarius,BRD-A03249105,MCF7,BRD-A15079084,MCF7,0.948094402006215
343,Sagittarius,BRD-A15079084,MCF7,BRD-A15079084,MCF7,0.9470259619134208
344,cvae,BRD-A15909516,HELA,BRD-A15909516,HELA,0.8357427536049455
345,cvae,BRD-A16347691,HELA,BRD-A15909516,HELA,0.8360753563112726
346,cvae,BRD-A15909516,HELA,BRD-A15909516,HELA,0.8357834381863019
347,Sagittarius,BRD-A15909516,HELA,BRD-A15909516,HELA,0.961721895916372
348,Sagittarius,BRD-A16347691,HELA,BRD-A15909516,HELA,0.9614382070705878
349,Sagittarius,BRD-A15909516,HELA,BRD-A15909516,HELA,0.9615789322345414
350,cvae,BRD-K17849083,HELA,BRD-A16296925,HELA,0.8336080798667773
351,Sagittarius,BRD-K17849083,HELA,BRD-A16296925,HELA,0.9723723534729538
352,cvae,BRD-A16347691,HELA,BRD-A16347691,HELA,0.8366281355309559
353,cvae,BRD-K16762525,HELA,BRD-A16347691,HELA,0.8375541827960487
354,cvae,BRD-A16347691,HELA,BRD-A16347691,HELA,0.837099269781999
355,Sagittarius,BRD-A16347691,HELA,BRD-A16347691,HELA,0.9711131390614964
356,Sagittarius,BRD-K16762525,HELA,BRD-A16347691,HELA,0.971807797981574
357,Sagittarius,BRD-A16347691,HELA,BRD-A16347691,HELA,0.9716813505849388
358,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.8413107300840107
359,cvae,BRD-K51544265,HELA,BRD-A16665823,HELA,0.8412160388535892
360,cvae,BRD-A16665823,HELA,BRD-A16665823,HELA,0.841609415075343
361,Sagittarius,BRD-A16665823,HELA,BRD-A16665823,HELA,0.9671445162575376
362,Sagittarius,BRD-K51544265,HELA,BRD-A16665823,HELA,0.966979969158355
363,Sagittarius,BRD-A16665823,HELA,BRD-A16665823,HELA,0.967191313467939
364,cvae,BRD-A16997652,HELA,BRD-A16997652,HELA,0.842826591532172
365,cvae,BRD-K36280065,HELA,BRD-A16997652,HELA,0.8428573727565025
366,cvae,BRD-A16997652,HELA,BRD-A16997652,HELA,0.8425939075407066
367,Sagittarius,BRD-A16997652,HELA,BRD-A16997652,HELA,0.969293166300731
368,Sagittarius,BRD-K36280065,HELA,BRD-A16997652,HELA,0.969116919898948
369,Sagittarius,BRD-A16997652,HELA,BRD-A16997652,HELA,0.969396465241728
370,cvae,BRD-A17411484,HELA,BRD-A17411484,HELA,0.8412836433762909
371,cvae,BRD-K17743125,HELA,BRD-A17411484,HELA,0.8409843233899161
372,cvae,BRD-A17411484,HELA,BRD-A17411484,HELA,0.8412338058865952
373,Sagittarius,BRD-A17411484,HELA,BRD-A17411484,HELA,0.9682482595090558
374,Sagittarius,BRD-K17743125,HELA,BRD-A17411484,HELA,0.9679302167900656
375,Sagittarius,BRD-A17411484,HELA,BRD-A17411484,HELA,0.9682221541573104
376,cvae,BRD-A17462676,HELA,BRD-A17462676,HELA,0.8427210476592066
377,cvae,BRD-A26711594,HELA,BRD-A17462676,HELA,0.8428291507546157
378,cvae,BRD-A17462676,HELA,BRD-A17462676,HELA,0.8427083285160836
379,Sagittarius,BRD-A17462676,HELA,BRD-A17462676,HELA,0.9735634823048592
380,Sagittarius,BRD-A26711594,HELA,BRD-A17462676,HELA,0.974011731078009
381,Sagittarius,BRD-A17462676,HELA,BRD-A17462676,HELA,0.9739659216376736
382,cvae,BRD-A17655518,HELA,BRD-A17655518,HELA,0.8392079664502488
383,cvae,BRD-K33852358,HELA,BRD-A17655518,HELA,0.8388372255568265
384,cvae,BRD-A17655518,HELA,BRD-A17655518,HELA,0.8393642970984274
385,Sagittarius,BRD-A17655518,HELA,BRD-A17655518,HELA,0.967110258595702
386,Sagittarius,BRD-K33852358,HELA,BRD-A17655518,HELA,0.9669191828147456
387,Sagittarius,BRD-A17655518,HELA,BRD-A17655518,HELA,0.9670958974451964
388,cvae,BRD-A17883755,HELA,BRD-A17883755,HELA,0.8428190549748498
389,cvae,BRD-K26712974,HELA,BRD-A17883755,HELA,0.8437478410569438
390,cvae,BRD-A17883755,HELA,BRD-A17883755,HELA,0.8434985894675527
391,Sagittarius,BRD-A17883755,HELA,BRD-A17883755,HELA,0.9728853011854286
392,Sagittarius,BRD-K26712974,HELA,BRD-A17883755,HELA,0.9727906869241032
393,Sagittarius,BRD-A17883755,HELA,BRD-A17883755,HELA,0.9728855320927168
394,cvae,BRD-A18043272,HELA,BRD-A18043272,HELA,0.8412734000724241
395,cvae,BRD-A25234499,HELA,BRD-A18043272,HELA,0.842127449162249
396,cvae,BRD-A18043272,HELA,BRD-A18043272,HELA,0.8410542433995907
397,Sagittarius,BRD-A18043272,HELA,BRD-A18043272,HELA,0.9680692999466368
398,Sagittarius,BRD-A25234499,HELA,BRD-A18043272,HELA,0.9680416616270618
399,Sagittarius,BRD-A18043272,HELA,BRD-A18043272,HELA,0.9680138565411118
400,cvae,BRD-K33211335,HELA,BRD-A18611368,HELA,0.7858046588867886
401,Sagittarius,BRD-K33211335,HELA,BRD-A18611368,HELA,0.9215560349547196
402,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.839475446887222
403,cvae,BRD-K25204779,HELA,BRD-A18620900,HELA,0.8399122978200639
404,cvae,BRD-A18620900,HELA,BRD-A18620900,HELA,0.8394077461531504
405,Sagittarius,BRD-A18620900,HELA,BRD-A18620900,HELA,0.963672645585426
406,Sagittarius,BRD-K25204779,HELA,BRD-A18620900,HELA,0.9640356382565116
407,Sagittarius,BRD-A18620900,HELA,BRD-A18620900,HELA,0.9636506965648672
408,cvae,BRD-A18763547,MCF7,BRD-A18763547,A549,0.8457344775670331
409,cvae,BRD-A50998626,A549,BRD-A18763547,A549,0.8456756988340126
410,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,A549,0.9584718501790904
411,Sagittarius,BRD-A50998626,A549,BRD-A18763547,A549,0.9610123691325728
412,cvae,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.7761128578356615
413,cvae,BRD-K07857022,MCF7,BRD-A18763547,MCF7,0.7757769518722956
414,cvae,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.7765341610111005
415,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9566821583435312
416,Sagittarius,BRD-K07857022,MCF7,BRD-A18763547,MCF7,0.9566722485724142
417,Sagittarius,BRD-A18763547,MCF7,BRD-A18763547,MCF7,0.9568099655275302
418,cvae,BRD-A19037878,HT29,BRD-A19037878,A375,0.7347698315189463
419,cvae,BRD-K83963101,A375,BRD-A19037878,A375,0.7341176851962561
420,cvae,BRD-A19037878,A375,BRD-A19037878,A375,0.7341633086279427
421,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,A375,0.8172298644018117
422,Sagittarius,BRD-K83963101,A375,BRD-A19037878,A375,0.8149132998614832
423,Sagittarius,BRD-A19037878,A375,BRD-A19037878,A375,0.8163740835073258
424,cvae,BRD-A19037878,HT29,BRD-A19037878,A549,0.7776125621877426
425,cvae,BRD-A75409952,A549,BRD-A19037878,A549,0.7777404463408377
426,cvae,BRD-A19037878,A549,BRD-A19037878,A549,0.7774732288816092
427,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,A549,0.8461820913451401
428,Sagittarius,BRD-A75409952,A549,BRD-A19037878,A549,0.8454445606385599
429,Sagittarius,BRD-A19037878,A549,BRD-A19037878,A549,0.8440672948760282
430,cvae,BRD-A19037878,HL60,BRD-A19037878,HEPG2,0.7380250341856638
431,cvae,BRD-K21680192,HEPG2,BRD-A19037878,HEPG2,0.7378044343422792
432,cvae,BRD-A19037878,HEPG2,BRD-A19037878,HEPG2,0.7380922987615244
433,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HEPG2,0.7510500524964513
434,Sagittarius,BRD-K21680192,HEPG2,BRD-A19037878,HEPG2,0.7505640567957783
435,Sagittarius,BRD-A19037878,HEPG2,BRD-A19037878,HEPG2,0.7496221538968982
436,cvae,BRD-A19037878,HT29,BRD-A19037878,HL60,0.5679043461940633
437,cvae,BRD-A19037878,HL60,BRD-A19037878,HL60,0.566608083991038
438,cvae,BRD-A19037878,HL60,BRD-A19037878,HL60,0.5681193401216186
439,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,HL60,0.6316439683626485
440,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6310690156292099
441,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HL60,0.6323478315037961
442,cvae,BRD-A19037878,HL60,BRD-A19037878,HT29,0.706891682654698
443,cvae,BRD-K74065929,HT29,BRD-A19037878,HT29,0.7072908892854779
444,cvae,BRD-A19037878,HT29,BRD-A19037878,HT29,0.707578144366046
445,Sagittarius,BRD-A19037878,HL60,BRD-A19037878,HT29,0.7918229879609623
446,Sagittarius,BRD-K74065929,HT29,BRD-A19037878,HT29,0.796206268941734
447,Sagittarius,BRD-A19037878,HT29,BRD-A19037878,HT29,0.7901487048708462
448,cvae,BRD-A19037878,HEPG2,BRD-A19037878,MCF7,0.7414035670006265
449,cvae,BRD-K43389698,MCF7,BRD-A19037878,MCF7,0.7414372153237851
450,cvae,BRD-A19037878,MCF7,BRD-A19037878,MCF7,0.7415253770092246
451,Sagittarius,BRD-A19037878,HEPG2,BRD-A19037878,MCF7,0.8651179706297347
452,Sagittarius,BRD-K43389698,MCF7,BRD-A19037878,MCF7,0.8651977106132476
453,Sagittarius,BRD-A19037878,MCF7,BRD-A19037878,MCF7,0.8648177847410294
454,cvae,BRD-A19037878,MCF7,BRD-A19037878,PC3,0.7229377828842782
455,cvae,BRD-K02113016,PC3,BRD-A19037878,PC3,0.7228998178776492
456,cvae,BRD-A19037878,PC3,BRD-A19037878,PC3,0.7228676896941376
457,Sagittarius,BRD-A19037878,MCF7,BRD-A19037878,PC3,0.8424817250832066
458,Sagittarius,BRD-K02113016,PC3,BRD-A19037878,PC3,0.8419609393511169
459,Sagittarius,BRD-A19037878,PC3,BRD-A19037878,PC3,0.8402949689233749
460,cvae,BRD-A19195498,HELA,BRD-A19195498,HELA,0.8413476303514777
461,cvae,BRD-K07954936,HELA,BRD-A19195498,HELA,0.8415376221509978
462,cvae,BRD-A19195498,HELA,BRD-A19195498,HELA,0.8416180805127405
463,Sagittarius,BRD-A19195498,HELA,BRD-A19195498,HELA,0.9629757609756536
464,Sagittarius,BRD-K07954936,HELA,BRD-A19195498,HELA,0.962604878972222
465,Sagittarius,BRD-A19195498,HELA,BRD-A19195498,HELA,0.962758900547519
466,cvae,BRD-A19500257,A549,BRD-A19500257,A549,0.8366761129341636
467,cvae,BRD-K51313569,A549,BRD-A19500257,A549,0.8363031142805903
468,cvae,BRD-A19500257,A549,BRD-A19500257,A549,0.8364511194382125
469,Sagittarius,BRD-A19500257,A549,BRD-A19500257,A549,0.963633756949644
470,Sagittarius,BRD-K51313569,A549,BRD-A19500257,A549,0.9639740116669372
471,Sagittarius,BRD-A19500257,A549,BRD-A19500257,A549,0.9635722842982616
472,cvae,BRD-A19500257,PC3,BRD-A19500257,HEPG2,0.7750610879662545
473,cvae,BRD-K70401845,HEPG2,BRD-A19500257,HEPG2,0.775165021902294
474,cvae,BRD-A19500257,HEPG2,BRD-A19500257,HEPG2,0.7751877085433562
475,Sagittarius,BRD-A19500257,PC3,BRD-A19500257,HEPG2,0.793022301173415
476,Sagittarius,BRD-K70401845,HEPG2,BRD-A19500257,HEPG2,0.7950709362903766
477,Sagittarius,BRD-A19500257,HEPG2,BRD-A19500257,HEPG2,0.7949701965718236
478,cvae,BRD-A19500257,HEPG2,BRD-A19500257,MCF7,0.7670898669165205
479,cvae,BRD-K93788137,MCF7,BRD-A19500257,MCF7,0.7669772675430835
480,cvae,BRD-A19500257,MCF7,BRD-A19500257,MCF7,0.7671614994885823
481,Sagittarius,BRD-A19500257,HEPG2,BRD-A19500257,MCF7,0.9595639454407386
482,Sagittarius,BRD-K93788137,MCF7,BRD-A19500257,MCF7,0.9586727459338849
483,Sagittarius,BRD-A19500257,MCF7,BRD-A19500257,MCF7,0.9593092418737104
484,cvae,BRD-A19500257,VCAP,BRD-A19500257,PC3,0.780005473657266
485,cvae,BRD-K83896451,PC3,BRD-A19500257,PC3,0.7806448174536457
486,cvae,BRD-A19500257,PC3,BRD-A19500257,PC3,0.7802590996569495
487,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,PC3,0.8995008355284011
488,Sagittarius,BRD-K83896451,PC3,BRD-A19500257,PC3,0.9031352072045588
489,Sagittarius,BRD-A19500257,PC3,BRD-A19500257,PC3,0.9017373457947412
490,cvae,BRD-A19500257,A549,BRD-A19500257,VCAP,0.6926139602351609
491,cvae,BRD-A90490067,VCAP,BRD-A19500257,VCAP,0.6923916670716632
492,cvae,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.6923116705244968
493,Sagittarius,BRD-A19500257,A549,BRD-A19500257,VCAP,0.728904388725903
494,Sagittarius,BRD-A90490067,VCAP,BRD-A19500257,VCAP,0.7222247604207002
495,Sagittarius,BRD-A19500257,VCAP,BRD-A19500257,VCAP,0.7253069429735776
496,cvae,BRD-A19633847,MCF7,BRD-A19633847,A549,0.8048674730389606
497,cvae,BRD-K77695569,A549,BRD-A19633847,A549,0.8042668511119877
498,cvae,BRD-A19633847,A549,BRD-A19633847,A549,0.8044091477283192
499,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,A549,0.9595765170597608
500,Sagittarius,BRD-K77695569,A549,BRD-A19633847,A549,0.960327196653584
501,Sagittarius,BRD-A19633847,A549,BRD-A19633847,A549,0.95908856506123
502,cvae,BRD-A19633847,MCF7,BRD-A19633847,HELA,0.8440570323298875
503,cvae,BRD-A24228527,HELA,BRD-A19633847,HELA,0.8440259175728073
504,cvae,BRD-A19633847,HELA,BRD-A19633847,HELA,0.8443518239677776
505,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,HELA,0.966971162610948
506,Sagittarius,BRD-A24228527,HELA,BRD-A19633847,HELA,0.9674807621677448
507,Sagittarius,BRD-A19633847,HELA,BRD-A19633847,HELA,0.9676913688568248
508,cvae,BRD-A19633847,A549,BRD-A19633847,MCF7,0.7328074338600229
509,cvae,BRD-K82928847,MCF7,BRD-A19633847,MCF7,0.732331065710448
510,cvae,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.7322624413472237
511,Sagittarius,BRD-A19633847,A549,BRD-A19633847,MCF7,0.959997634226551
512,Sagittarius,BRD-K82928847,MCF7,BRD-A19633847,MCF7,0.9585865213040292
513,Sagittarius,BRD-A19633847,MCF7,BRD-A19633847,MCF7,0.9591368054421824
514,cvae,BRD-A19661776,HELA,BRD-A19661776,HELA,0.8421263908371781
515,cvae,BRD-K23499943,HELA,BRD-A19661776,HELA,0.8428291828250724
516,cvae,BRD-A19661776,HELA,BRD-A19661776,HELA,0.8420501337052617
517,Sagittarius,BRD-A19661776,HELA,BRD-A19661776,HELA,0.9676926580891838
518,Sagittarius,BRD-K23499943,HELA,BRD-A19661776,HELA,0.9683144401034802
519,Sagittarius,BRD-A19661776,HELA,BRD-A19661776,HELA,0.9682605040094198
520,cvae,BRD-A19736161,HELA,BRD-A19736161,HELA,0.844537075753799
521,cvae,BRD-K35520305,HELA,BRD-A19736161,HELA,0.8445118170621104
522,cvae,BRD-A19736161,HELA,BRD-A19736161,HELA,0.8448134268790926
523,Sagittarius,BRD-A19736161,HELA,BRD-A19736161,HELA,0.9667530257786372
524,Sagittarius,BRD-K35520305,HELA,BRD-A19736161,HELA,0.966754218799626
525,Sagittarius,BRD-A19736161,HELA,BRD-A19736161,HELA,0.9665939627275486
526,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.8428709706301388
527,cvae,BRD-K77908580,HELA,BRD-A20119038,HELA,0.8435752057885841
528,cvae,BRD-A20119038,HELA,BRD-A20119038,HELA,0.8437433127084593
529,Sagittarius,BRD-A20119038,HELA,BRD-A20119038,HELA,0.9607876706848232
530,Sagittarius,BRD-K77908580,HELA,BRD-A20119038,HELA,0.960605132059438
531,Sagittarius,BRD-A20119038,HELA,BRD-A20119038,HELA,0.9606368433270128
532,cvae,BRD-A20126139,HELA,BRD-A20126139,HELA,0.8431991732698081
533,cvae,BRD-K31731454,HELA,BRD-A20126139,HELA,0.8439920575846347
534,cvae,BRD-A20126139,HELA,BRD-A20126139,HELA,0.8429646035354896
535,Sagittarius,BRD-A20126139,HELA,BRD-A20126139,HELA,0.968337877193229
536,Sagittarius,BRD-K31731454,HELA,BRD-A20126139,HELA,0.9680869451119074
537,Sagittarius,BRD-A20126139,HELA,BRD-A20126139,HELA,0.9682198643267028
538,cvae,BRD-A21584801,MCF7,BRD-A21584801,HS578T,0.8633842032565511
539,cvae,BRD-K81528515,HS578T,BRD-A21584801,HS578T,0.863682387948759
540,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,HS578T,0.7851872705250587
541,Sagittarius,BRD-K81528515,HS578T,BRD-A21584801,HS578T,0.7874614443357351
542,cvae,BRD-A21584801,MCF7,BRD-A21584801,MCF10A,0.832190976182946
543,cvae,BRD-A87137733,MCF10A,BRD-A21584801,MCF10A,0.8320356397189246
544,cvae,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.8322450533870159
545,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MCF10A,0.8515838979599144
546,Sagittarius,BRD-A87137733,MCF10A,BRD-A21584801,MCF10A,0.8493020336537239
547,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,MCF10A,0.8490812029030512
548,cvae,BRD-A21584801,MCF10A,BRD-A21584801,MCF7,0.8171164247824094
549,cvae,BRD-K49328571,MCF7,BRD-A21584801,MCF7,0.8165713809568798
550,cvae,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.816583041774932
551,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,MCF7,0.9295873047275592
552,Sagittarius,BRD-K49328571,MCF7,BRD-A21584801,MCF7,0.929082945483386
553,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MCF7,0.9286861377227664
554,cvae,BRD-A21584801,MCF7,BRD-A21584801,MDAMB231,0.827808330197217
555,cvae,BRD-K92723993,MDAMB231,BRD-A21584801,MDAMB231,0.8285247521292042
556,Sagittarius,BRD-A21584801,MCF7,BRD-A21584801,MDAMB231,0.8871573657349966
557,Sagittarius,BRD-K92723993,MDAMB231,BRD-A21584801,MDAMB231,0.8866289857187627
558,cvae,BRD-A21584801,MCF10A,BRD-A21584801,SKBR3,0.7579412303621611
559,cvae,BRD-K81528515,SKBR3,BRD-A21584801,SKBR3,0.7578203952954463
560,Sagittarius,BRD-A21584801,MCF10A,BRD-A21584801,SKBR3,0.8162336918761217
561,Sagittarius,BRD-K81528515,SKBR3,BRD-A21584801,SKBR3,0.8133514557925208
562,cvae,BRD-A22032524,HELA,BRD-A22032524,A375,0.8183926814345519
563,cvae,BRD-K66615216,A375,BRD-A22032524,A375,0.8179409241534406
564,Sagittarius,BRD-A22032524,HELA,BRD-A22032524,A375,0.9000099027156166
565,Sagittarius,BRD-K66615216,A375,BRD-A22032524,A375,0.9003605739172427
566,cvae,BRD-A22032524,HT29,BRD-A22032524,A549,0.8410899121615207
567,cvae,BRD-K17953908,A549,BRD-A22032524,A549,0.8412684868784593
568,cvae,BRD-A22032524,A549,BRD-A22032524,A549,0.8401955633358198
569,Sagittarius,BRD-A22032524,HT29,BRD-A22032524,A549,0.9276384921140896
570,Sagittarius,BRD-K17953908,A549,BRD-A22032524,A549,0.9293664547346124
571,Sagittarius,BRD-A22032524,A549,BRD-A22032524,A549,0.9292217335917554
572,cvae,BRD-A22032524,HT29,BRD-A22032524,HELA,0.8403819183455513
573,cvae,BRD-K27184429,HELA,BRD-A22032524,HELA,0.8396912489902858
574,cvae,BRD-A22032524,HELA,BRD-A22032524,HELA,0.8395741084401818
575,Sagittarius,BRD-A22032524,HT29,BRD-A22032524,HELA,0.9670756674011166
576,Sagittarius,BRD-K27184429,HELA,BRD-A22032524,HELA,0.9675586805493176
577,Sagittarius,BRD-A22032524,HELA,BRD-A22032524,HELA,0.9674734565177108
578,cvae,BRD-A22032524,MCF7,BRD-A22032524,HT29,0.7636559933214944
579,cvae,BRD-K85606544,HT29,BRD-A22032524,HT29,0.7639425428520152
580,cvae,BRD-A22032524,HT29,BRD-A22032524,HT29,0.7639312348089864
581,Sagittarius,BRD-A22032524,MCF7,BRD-A22032524,HT29,0.863295348849247
582,Sagittarius,BRD-K85606544,HT29,BRD-A22032524,HT29,0.8629304960916729
583,Sagittarius,BRD-A22032524,HT29,BRD-A22032524,HT29,0.8631973030490558
584,cvae,BRD-A22032524,HELA,BRD-A22032524,MCF7,0.7929665434774147
585,cvae,BRD-K87142802,MCF7,BRD-A22032524,MCF7,0.792822040413663
586,cvae,BRD-A22032524,MCF7,BRD-A22032524,MCF7,0.7934046644003416
587,Sagittarius,BRD-A22032524,HELA,BRD-A22032524,MCF7,0.9280145310469572
588,Sagittarius,BRD-K87142802,MCF7,BRD-A22032524,MCF7,0.9276177810131596
589,Sagittarius,BRD-A22032524,MCF7,BRD-A22032524,MCF7,0.9280348701305896
590,cvae,BRD-A22032524,A549,BRD-A22032524,PC3,0.8377633206582124
591,cvae,BRD-K32821942,PC3,BRD-A22032524,PC3,0.8375319387272888
592,cvae,BRD-A22032524,PC3,BRD-A22032524,PC3,0.8376961715359958
593,Sagittarius,BRD-A22032524,A549,BRD-A22032524,PC3,0.898617506111619
594,Sagittarius,BRD-K32821942,PC3,BRD-A22032524,PC3,0.9005903587394231
595,Sagittarius,BRD-A22032524,PC3,BRD-A22032524,PC3,0.9003009356959828
596,cvae,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.7804955936186693
597,cvae,BRD-K11717138,MCF7,BRD-A22305049,MCF7,0.7803429125884618
598,cvae,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.7796811579569476
599,Sagittarius,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.9177078367156302
600,Sagittarius,BRD-K11717138,MCF7,BRD-A22305049,MCF7,0.9181207181891426
601,Sagittarius,BRD-A22305049,MCF7,BRD-A22305049,MCF7,0.91626830295439
602,cvae,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.7975714633843676
603,cvae,BRD-A68281735,MCF7,BRD-A22380646,MCF7,0.797564067937055
604,cvae,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.7978318370081385
605,Sagittarius,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.912191814376402
606,Sagittarius,BRD-A68281735,MCF7,BRD-A22380646,MCF7,0.9127642271296708
607,Sagittarius,BRD-A22380646,MCF7,BRD-A22380646,MCF7,0.9124532848097916
608,cvae,BRD-K26510616,MCF7,BRD-A22684332,MCF7,0.7971208862960624
609,Sagittarius,BRD-K26510616,MCF7,BRD-A22684332,MCF7,0.9292935585865574
610,cvae,BRD-A22769835,HELA,BRD-A22769835,HELA,0.8445031067260734
611,cvae,BRD-K08799216,HELA,BRD-A22769835,HELA,0.8437739464086891
612,cvae,BRD-A22769835,HELA,BRD-A22769835,HELA,0.8439772538618266
613,Sagittarius,BRD-A22769835,HELA,BRD-A22769835,HELA,0.9624894573985964
614,Sagittarius,BRD-K08799216,HELA,BRD-A22769835,HELA,0.9622966754693444
615,Sagittarius,BRD-A22769835,HELA,BRD-A22769835,HELA,0.9624005837490184
616,cvae,BRD-A23723433,PC3,BRD-A23723433,MCF7,0.7727492570253336
617,cvae,BRD-K11267252,MCF7,BRD-A23723433,MCF7,0.7742523480176408
618,cvae,BRD-A23723433,MCF7,BRD-A23723433,MCF7,0.774559916525476
619,Sagittarius,BRD-A23723433,PC3,BRD-A23723433,MCF7,0.9472495314810948
620,Sagittarius,BRD-K11267252,MCF7,BRD-A23723433,MCF7,0.9460986510723346
621,Sagittarius,BRD-A23723433,MCF7,BRD-A23723433,MCF7,0.9474467904461008
622,cvae,BRD-A23723433,MCF7,BRD-A23723433,PC3,0.7861183913363996
623,cvae,BRD-K20001883,PC3,BRD-A23723433,PC3,0.7857922732764153
624,cvae,BRD-A23723433,PC3,BRD-A23723433,PC3,0.7853746325471302
625,Sagittarius,BRD-A23723433,MCF7,BRD-A23723433,PC3,0.9066155252349628
626,Sagittarius,BRD-K20001883,PC3,BRD-A23723433,PC3,0.9079179898643118
627,Sagittarius,BRD-A23723433,PC3,BRD-A23723433,PC3,0.9087758938230306
628,cvae,BRD-A24228527,HELA,BRD-A24228527,HELA,0.842900738428038
629,cvae,BRD-A11319535,HELA,BRD-A24228527,HELA,0.8426055362883023
630,cvae,BRD-A24228527,HELA,BRD-A24228527,HELA,0.8429109496614481
631,Sagittarius,BRD-A24228527,HELA,BRD-A24228527,HELA,0.9690160775549336
632,Sagittarius,BRD-A11319535,HELA,BRD-A24228527,HELA,0.9687233063558148
633,Sagittarius,BRD-A24228527,HELA,BRD-A24228527,HELA,0.9690045001200688
634,cvae,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.854351174284466
635,cvae,BRD-K46056750,HS578T,BRD-A24396574,HS578T,0.8544967292591971
636,cvae,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.8545621658190264
637,Sagittarius,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.8220958506544
638,Sagittarius,BRD-K46056750,HS578T,BRD-A24396574,HS578T,0.8243250296143408
639,Sagittarius,BRD-A24396574,HS578T,BRD-A24396574,HS578T,0.8245180681072464
640,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8249350930837629
641,cvae,BRD-K49669041,MCF10A,BRD-A24396574,MCF10A,0.8247622846349372
642,cvae,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8240242792855978
643,Sagittarius,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8351716236699445
644,Sagittarius,BRD-K49669041,MCF10A,BRD-A24396574,MCF10A,0.8352273557095795
645,Sagittarius,BRD-A24396574,MCF10A,BRD-A24396574,MCF10A,0.8351736248664419
646,cvae,BRD-A24396574,HS578T,BRD-A24396574,MDAMB231,0.8206895418862903
647,cvae,BRD-K92571446,MDAMB231,BRD-A24396574,MDAMB231,0.8201278727360126
